GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
ADGRE5,976,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.89,,11305809|1585935|17984431|3626302|6760236|6897822
ADGRF4,221393,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,10.68,,9626627
ADGRF4,221393,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,10.68,,11305809|1585935|17984431|3626302|6760236|6897822
ADGRF5,221395,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.69,,36513242
ADGRG1,9289,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.67,,11305809|1585935|17984431|3626302|6760236|6897822
ADGRG1,9289,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.39,,36513242
ADGRG2,10149,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.58,,36513242
ADGRG3,222487,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.25,,9626627
ADGRG4,139378,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.79,,9626627
ADGRG6,57211,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
ADGRL1,22859,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.61,,36513242
ADGRL2,23266,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
ADGRL3,23284,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.05,,9626627
ADGRL3,23284,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
ADGRV1,84059,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.82,,11305809|1585935|17984431|3626302|6760236|6897822
ADGRV1,84059,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.54,,36513242
ADH1A,124,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.88,,36513242
ADH1B,125,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.06,,9626627
ADH1B,125,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
ADH1C,126,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
ADH4,127,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.46,,36513242
ADH6,130,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
ADH7,131,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.52,,36513242
ADHFE1,137872,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.55,,36513242
ADIPOQ,9370,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,7.13,,9626627
ADIPOQ,9370,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.13,,11305809|1585935|17984431|3626302|6760236|6897822
ADIPOR1,51094,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.04,,9626627
ADISSP,54976,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.26,,11305809|1585935|17984431|3626302|6760236|6897822
ADISSP,54976,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.98,,36513242
ADK,132,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
ADM,133,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.49,,9626627
ADM,133,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.09,,36513242
ADM2,79924,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
ADORA1,134,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.50,,11305809|1585935|17984431|3626302|6760236|6897822
ADORA1,134,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.22,,36513242
ADORA2B,136,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.65,,11305809|1585935|17984431|3626302|6760236|6897822
ADORA3,140,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.96,,11305809|1585935|17984431|3626302|6760236|6897822
ADPRH,141,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.20,,9626627
ADRA1A,148,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
ADRA1B,147,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.65,,11305809|1585935|17984431|3626302|6760236|6897822
ADRB1,153,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.67,,9626627
ADRB1,153,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.26,,36513242
ADRB2,154,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.30,,11305809|1585935|17984431|3626302|6760236|6897822
ADRB2,154,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.02,,36513242
ADSS1,122622,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
ADTRP,84830,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
AEBP1,165,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.06,,9626627
AEN,64782,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
AFAP1L2,84632,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
AFAP1L2,84632,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
AFDN,4301,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.90,,11305809|1585935|17984431|3626302|6760236|6897822
AFF1,4299,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.03,,9626627
AFF3,3899,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.88,,11305809|1585935|17984431|3626302|6760236|6897822
AFF3,3899,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.60,,36513242
AFF4,27125,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.51,,36513242
AFG2A,166378,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
AFG3L2,10939,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.76,,36513242
AFM,173,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.17,,9626627
AFM,173,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.77,,36513242
AFP,174,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.52,,9626627
AGAP1,116987,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.63,,36513242
AGAP2,116986,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.11,,9626627
AGAP3,116988,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.10,,11305809|1585935|17984431|3626302|6760236|6897822
AGBL2,79841,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.82,,36513242
AGER,177,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.52,,11305809|1585935|17984431|3626302|6760236|6897822
AGFG2,3268,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.07,,9626627
AGGF1,55109,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.84,,36513242
AGL,178,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
AGL,178,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.55,,36513242
AGMO,392636,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
AGO2,27161,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.04,,9626627
AGO2,27161,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.04,,11305809|1585935|17984431|3626302|6760236|6897822
AGO2,27161,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.42,,36513242
AGO4,192670,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
AGPAT2,10555,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.52,,36513242
AGPAT3,56894,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.56,,36513242
AGPAT4,56895,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
AGR2,10551,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.83,,11305809|1585935|17984431|3626302|6760236|6897822
AGRN,375790,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
AGT,183,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.65,,36513242
AGTPBP1,23287,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.06,,9626627
AGTR1,185,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.79,,9626627
AGTR1A,11607,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.32,,36513242
AGTR1B,11608,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.27,,11305809|1585935|17984431|3626302|6760236|6897822
AGXT2,64902,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.72,,36513242
AHCTF1,25909,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
AHNAK,79026,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.58,,11305809|1585935|17984431|3626302|6760236|6897822
AHR,196,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.43,,36513242
AHRR,57491,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.38,,36513242
AHSG,197,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.84,,9626627
AHSG,197,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
AICDA,57379,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.35,,9626627
AIF1,199,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.46,,11305809|1585935|17984431|3626302|6760236|6897822
AIF1L,83543,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
AIFM2,84883,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.47,,36513242
AIFM3,150209,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.75,,36513242
AIG1,51390,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,9.53,,9626627
AIG1,51390,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,9.53,,11305809|1585935|17984431|3626302|6760236|6897822
AIMP2,7965,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.65,,36513242
AIP,9049,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.83,,36513242
AK3,50808,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.84,,9626627
AK4,205,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.31,,36513242
AK5,26289,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.01,,11305809|1585935|17984431|3626302|6760236|6897822
AK6,102157402,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.14,,36513242
AK7,122481,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.25,,9626627
AK9,221264,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.29,,9626627
AKAP1,8165,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.84,,9626627
AKAP1,8165,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.44,,36513242
AKAP10,11216,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.20,,9626627
AKAP12,9590,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.55,,11305809|1585935|17984431|3626302|6760236|6897822
AKAP12,9590,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.27,,36513242
AKAP13,11214,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.88,,9626627
AKAP13,11214,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.48,,36513242
AKAP14,158798,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.57,,9626627
AKAP17A,8227,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.79,,36513242
AKAP17B,338351,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.13,,36513242
AKAP4,8852,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.64,,9626627
AKAP5,9495,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.59,,36513242
AKAP6,9472,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.76,,36513242
AKAP7,9465,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.74,,36513242
AKIP1,56672,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.23,,9626627
AKIRIN1,79647,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.11,,9626627
AKIRIN2,55122,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.14,,9626627
AKIRIN2,55122,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.74,,36513242
AKNA,80709,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.66,,36513242
AKNAD1,254268,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.11,,36513242
AKR1A1,10327,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.31,,36513242
AKR1B1,231,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.05,,36513242
AKR1C1,1645,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.32,,11305809|1585935|17984431|3626302|6760236|6897822
AKR1C13,27384,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.00,,36513242
AKR1C14,105387,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
AKR1C19,432720,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.69,,36513242
AKR1C3L1,498789,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.28,,36513242
AKR1CL,70861,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.50,,9626627
AKR1CL,70861,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.10,,36513242
AKR1D1,6718,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
AKR7A2,8574,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.41,,36513242
AKR7A3,22977,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.30,,36513242
AKT1,207,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,5.64,,6897822
AKT1,207,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,5.64,,11305809|1585935|17984431|3626302|6760236|6897822
AKT1,207,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.22,,36513242
ALAD,210,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.55,,9626627
ALAS1,211,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.57,,9626627
ALB,213,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,alfacalcidol,6.62,,11770836
ALB,213,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,6.62,,9626627
ALB,213,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.47,,36513242
ALDH1A1,216,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,7.25,,9626627
ALDH1A1,216,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.25,,11305809|1585935|17984431|3626302|6760236|6897822
ALDH1A1,216,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,3.87,,36513242
ALDH1A3,220,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.53,,11305809|1585935|17984431|3626302|6760236|6897822
ALDH1B1,219,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.63,,11305809|1585935|17984431|3626302|6760236|6897822
ALDH1B1,219,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.35,,36513242
ALDH1L1,10840,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
ALDH1L2,160428,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.80,,9626627
ALDH1L2,160428,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.40,,36513242
ALDH3A1,218,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.23,,36513242
ALDH3A2,224,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.26,,36513242
ALDH3B1,221,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.49,,36513242
ALDH3B2,222,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.16,,11305809|1585935|17984431|3626302|6760236|6897822
ALDH4A1,8659,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.75,,11305809|1585935|17984431|3626302|6760236|6897822
ALDH5A1,7915,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.43,,36513242
ALDH6A1,4329,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.32,,36513242
ALDH8A1,64577,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.57,,36513242
ALDOA,226,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcifediol,4.73,,6897822
ALDOA,226,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.11,,36513242
ALDOB,229,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.38,,36513242
ALDOC,230,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.22,,36513242
ALG1,56052,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.95,,36513242
ALG10B,144245,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.24,,11305809|1585935|17984431|3626302|6760236|6897822
ALG12,79087,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.24,,9626627
ALG13,79868,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.08,,11305809|1585935|17984431|3626302|6760236|6897822
ALG2,85365,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.67,,36513242
ALK,238,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.00,,9626627
ALKAL1,389658,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,4.77,,9626627
ALKBH2,121642,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.18,,11305809|1585935|17984431|3626302|6760236|6897822
ALKBH4,54784,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,5.00,,36513242
ALKBH5,54890,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.72,,36513242
ALMS1,7840,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.99,,11305809|1585935|17984431|3626302|6760236|6897822
ALOX12,239,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.84,,11305809|1585935|17984431|3626302|6760236|6897822
ALOX12B,242,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.85,,36513242
ALOX15,246,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,3.73,,9626627
ALOX15B,247,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,4.33,,11305809|1585935|17984431|3626302|6760236|6897822
ALOX5,240,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,7.80,,9626627
ALOX5,240,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,7.80,,11305809|1585935|17984431|3626302|6760236|6897822
ALOX5,240,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.04,,36513242
ALOX5AP,241,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Aluminum,8.98,,9626627
ALOX5AP,241,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,8.98,,11305809|1585935|17984431|3626302|6760236|6897822
ALOXE3,59344,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.74,,36513242
ALPHATUB85E,41183,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,6.89,,36513242
ALPK1,80216,Chronic Kidney Diseases of Uncertain Etiology,MESH:D000092702,,Endosulfan,4.64,,36513242
ALPK2,115701,Chronic Kidney Disease-Mineral and Bone Disorder,MESH:D012080,,Calcitriol,3.95,,11305809|1585935|17984431|3626302|6760236|6897822
